"ID","NAME","LVL","YEAR","ORGS","G","GS","IP","ERA","WOBA","FIP","BABIP","LD_RATE","GB_RATE","FB_RATE","HR_FB","BB_RATE","SO_RATE","NITRORATE","SWM","CHASERATE","EV_70"
111820413,"Sanchez, Stalin",Rk-,2021,COL,19,0,30.1,3.86,0.3564748201,3.672,0.333333,0.147541,0.508197,0.213115,0.142857,0.093525,0.273381,6.600,31.300,25.600,85.41436960000004
111805475,"Bubic, Kris",MLB,2022,KC,23,22,105.1,5.47,0.3683606695,4.953,0.330247,0.267442,0.427326,0.247093,0.158416,0.110879,0.175732,25.100,18.600,23.700,94.04362964529807
111824622,"Dicochea III, Jose",A,2022,OAK,1,1,1.1,13.5,0.5589666667,4.071,0.75,0.5,0.25,0.25,0.0,0.222222,0.333333,50.000,31.300,22.700,87.19567
110294746,"Rosscup, Zac",MLB,2021,COL,4,0,3.0,3.0,0.4078769231,6.79,0.333333,0.142857,0.571429,0.285714,0.5,0.076923,0.307692,20.000,31.100,32.600,91.78340382899862
109503229,"Lynn, Lance",MLB,2021,CWS,28,28,157.0,2.69,0.2652390551,3.31,0.263819,0.207143,0.395238,0.297619,0.110429,0.070203,0.274571,16.500,23.500,27.000,90.70048683413658
111797406,"Reed, Jake",AAA,2021,ANA,8,0,10.2,8.44,0.387196,3.879,0.461538,0.310345,0.517241,0.103448,0.333333,0.115385,0.326923,25.900,34.500,28.000,90.206264
111815477,"Vassalotti, Michele",A,2021,MIL,22,13,68.1,7.24,0.4015831858,6.237,0.321429,0.25,0.363636,0.306818,0.076923,0.176471,0.241176,11.000,30.200,23.300,89.798655
111837504,"Rock, Joe",A+,2022,COL,20,20,107.2,4.43,0.3058743929,4.199,0.270175,0.181818,0.451178,0.282828,0.093458,0.099119,0.240088,11.900,25.200,27.200,89.052648
111827327,"Martinez, Alex",A,2021,ANA,1,0,2.0,9.0,0.42848,8.723,0.285714,0.0,0.625,0.25,0.0,0.3,0.0,0.000,20.000,24.000,78.4229318
111799580,"Quijada, Jose",AAA,2021,ANA,22,0,29.1,1.53,0.2288991304,3.368,0.230769,0.25,0.455882,0.191176,0.105263,0.094828,0.318966,10.400,29.700,24.300,85.59063
41987,"Kershaw, Clayton",MLB,2021,LA,22,22,121.2,3.55,0.2773603306,2.95,0.289474,0.189024,0.490854,0.222561,0.15625,0.043033,0.295082,19.900,32.300,34.600,93.46656596259439
109502454,"Odorizzi, Jake",AAA,2021,HOU,2,2,7.2,4.7,0.3301030303,3.096,0.45,0.190476,0.666667,0.095238,0.333333,0.030303,0.333333,10.800,28.000,38.200,87.5481281
111805368,"Westphal, Luke",AAA,2021,SD,18,10,49.1,5.84,0.3525946429,5.399,0.323077,0.253521,0.316901,0.302817,0.140351,0.124444,0.257778,19.600,30.500,25.100,92.4888455
111815426,"Sullivan, Billy",AA,2022,PHI,38,2,45.2,3.74,0.3358781991,3.935,0.361111,0.156522,0.417391,0.295652,0.086957,0.146226,0.306604,11.600,30.200,25.200,87.9670632
111819829,"Bright, Trace",A,2022,BAL,1,0,3.0,0.0,0.07879,2.823,0.0,0.0,0.5,0.0,0.0,0.1,0.3,0.000,50.000,20.000,86.83751299999999
111821909,"Wilson, John",A,2021,MIN,3,0,2.1,19.29,0.4326461538,5.913,0.375,0.25,0.5,0.125,0.0,0.230769,0.153846,50.000,16.700,24.100,100.00844706749021
111837613,"Bibee, Tanner",A+,2022,CLE,12,12,59.0,2.59,0.3060195652,3.039,0.341463,0.165414,0.383459,0.345865,0.137931,0.056277,0.372294,15.300,32.500,33.100,90.8728672
111807876,"Rosenberg, Kenneth",Rk,2021,TB,2,2,6.0,4.5,0.309548,3.124,0.333333,0.166667,0.166667,0.166667,0.25,0.04,0.4,16.700,47.800,38.100,69.65862259999997
111128103,"Lopez, Jorge",MLB,2022,MIN,11,0,11.0,2.45,0.3138348837,2.763,0.344828,0.241379,0.551724,0.137931,0.0,0.093023,0.209302,6.900,20.500,21.400,96.49271166277136
111807288,"Infante, Angello",A+,2022,OAK,36,0,44.1,4.47,0.3679710145,4.337,0.330882,0.202899,0.362319,0.369565,0.033333,0.115942,0.188406,10.900,18.400,28.800,89.81259800000001
111821335,"Waites, Cole",AAA,2022,SF,3,0,3.0,0.0,0.2620818182,1.534,0.4,0.4,0.6,0.0,,0.090909,0.454545,40.000,20.000,24.000,96.68852379703634
111833923,"Jones, Joe",AA,2021,ARI,10,0,9.2,9.31,0.4680886792,9.567,0.3,0.147059,0.558824,0.294118,0.4,0.169811,0.188679,11.800,20.000,17.400,92.749126
111799245,"Yamamoto, Jordan",AAA,2021,NYM,7,6,22.2,5.96,0.398923,6.628,0.307692,0.273973,0.356164,0.260274,0.269231,0.07,0.2,22.200,23.100,30.700,93.8668385
111824478,"Casimiri, Jiorgeny",Rk,2021,TOR,11,0,13.1,1.35,0.293125,3.441,0.258065,0.166667,0.166667,0.5,0.0625,0.133333,0.316667,16.700,43.200,42.700,91.640736
111794701,"Casey, Derek",A+,2021,CHC,11,11,58.1,3.24,0.3130338645,2.98,0.355263,0.187097,0.393548,0.329032,0.03125,0.079365,0.289683,10.400,34.100,32.000,90.8438785
111808459,"Lucchesi, Joey",MLB,2021,NYM,11,8,38.1,4.46,0.3133045455,3.358,0.306122,0.198113,0.40566,0.283019,0.105263,0.070064,0.261146,18.200,21.400,23.500,91.07537719560914
111824526,"Alexander, Hill",A,2021,TB,1,0,1.0,0.0,0.0,3.954,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,,0.000,,
111819119,"Laio, Nic",A+,2021,TEX,14,1,30.0,7.8,0.3838865672,5.986,0.333333,0.261905,0.392857,0.261905,0.310345,0.074627,0.298507,22.600,28.200,27.900,92.98884600000001
111808629,"Puckett, Brady",A+,2022,MIA,21,0,32.0,3.09,0.2872092308,3.167,0.285714,0.084507,0.464789,0.366197,0.03125,0.130769,0.307692,9.900,32.700,26.300,88.12123000000003
111823630,"Mijares, Douglas",Rk-,2021,PHI,10,0,23.2,1.9,0.3309755102,3.802,0.283333,0.190476,0.349206,0.333333,0.074074,0.091837,0.244898,4.400,22.400,26.900,87.5465095
111836369,"Kitchen, Austin",A+,2022,COL,22,4,60.1,3.28,0.3202652,4.827,0.279762,0.110497,0.508287,0.298343,0.151515,0.064,0.22,15.700,24.000,31.400,91.47575900000001
111833668,"Rodriguez, Eward",Rk-,2022,TEX,6,3,15.0,6.6,0.3502955224,1.983,0.4,0.341463,0.304878,0.317073,0.0,0.074627,0.268657,3.800,33.400,30.000,86.5912
111833200,"Opp, Cam",A+,2021,NYM,13,12,50.1,7.69,0.3730260331,4.329,0.373494,0.304598,0.425287,0.218391,0.113636,0.081967,0.209016,16.100,23.600,25.700,93.72317359999998
111818117,"Herrera, Victor",Rk-,2021,STL,14,1,18.0,15.0,0.5628603774,6.044,0.533333,0.241935,0.435484,0.241935,0.052632,0.192661,0.183486,7.400,25.500,22.000,91.42234300000001
111820314,"Lara, Yunior",Rk,2021,TOR,4,0,3.2,17.18,0.5597652174,5.473,0.583333,0.416667,0.25,0.333333,0.0,0.217391,0.217391,16.700,23.100,21.700,92.772696
111817037,"Atencio, Javier",Rk-,2021,NYM,15,14,48.0,2.44,0.2775887097,1.69,0.306818,0.25,0.397727,0.284091,0.034483,0.101604,0.406417,9.000,42.600,31.600,87.9114482
111818439,"Jones, Stephen",AA,2022,COL,42,0,51.2,2.96,0.2952004673,4.262,0.245902,0.139535,0.364341,0.333333,0.095238,0.106977,0.274419,14.800,27.500,26.000,89.006705
110816387,"Morgan, Adam",AAA,2021,CHC,15,0,16.1,2.2,0.237365625,2.645,0.25,0.131579,0.526316,0.157895,0.083333,0.046154,0.323077,5.400,40.600,35.500,89.72663509999998
111818790,"Caracci, Parker",AA,2021,TOR,6,0,10.2,0.84,0.2024268293,3.985,0.16129,0.129032,0.387097,0.419355,0.0,0.121951,0.121951,6.500,21.100,19.400,88.45640700000001
111815252,"Strotman, Drew",AAA,2022,MIN,35,0,45.2,6.7,0.3849925926,4.944,0.360656,0.1875,0.53125,0.242188,0.166667,0.134259,0.25463,23.400,28.500,22.600,94.7762584
111807448,"Ramsey, Lane",Rk,2022,CWS,2,0,1.2,10.8,0.29835,1.691,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.000,53.300,35.300,76.878786
111799459,"Manoah, Jr., Erik",AAA,2022,WAS,3,0,2.2,6.75,0.4709583333,5.352,0.375,0.0,0.222222,0.555556,0.0,0.230769,0.153846,25.000,23.800,9.100,82.7578873
111824530,"Smith, Patrick",A+,2022,KC,14,0,16.1,2.2,0.2851544118,3.479,0.235294,0.114286,0.6,0.228571,0.0,0.157143,0.3,11.100,26.900,28.300,83.739566
110294164,"Rodriguez, Joely",MLB,2021,NYY,21,0,19.0,2.84,0.3163705128,3.044,0.363636,0.224138,0.517241,0.155172,0.076923,0.075949,0.21519,23.200,25.200,35.900,93.26060106055253
111844910,"Hyde, Braxton",Rk,2022,COL,1,0,1.0,0.0,0.0,0.891,0.0,0.5,0.0,0.5,0.0,0.0,0.333333,0.000,25.000,16.700,97.91351900000001
111833447,"Melendez, Juan",Rk-,2021,PHI,2,0,1.0,54.0,0.7744153846,23.211,1.0,0.666667,0.333333,0.0,,0.384615,0.153846,12.500,16.700,13.000,84.416915
111819372,"Haake, Zach",Rk,2021,KC,2,2,4.0,0.0,0.1457785714,1.422,0.142857,0.0,0.4,0.6,0.0,0.071429,0.428571,0.000,40.500,32.000,89.543893
111818894,"Barger, Alec",A+,2022,ATL,35,0,46.1,4.47,0.3452287081,3.575,0.382609,0.241667,0.516667,0.191667,0.142857,0.104762,0.309524,15.100,31.200,29.400,89.375063
111819946,"Killgore, Keylan",Rk,2022,PHI,2,0,2.0,4.5,0.4306777778,2.278,0.5,0.166667,0.5,0.166667,0.0,0.111111,0.222222,0.000,27.300,33.300,74.06988
111827595,"Dollard, Taylor",A,2021,SEA,7,7,37.2,3.35,0.3235703704,2.656,0.422222,0.252632,0.421053,0.221053,0.071429,0.061728,0.364198,13.700,37.500,32.100,91.89258000000001
111839689,"Valdez, Kevin",Rk,2022,CHC,4,3,7.0,9.0,0.2633516129,1.32,0.307692,0.307692,0.461538,0.230769,0.0,0.16129,0.419355,0.000,46.200,35.000,91.41364150000001
111813541,"Medina, Manuel",Rk,2022,MIA,11,1,30.0,3.0,0.2418415929,1.211,0.298507,0.19403,0.477612,0.253731,0.090909,0.017699,0.362832,14.900,35.000,39.400,85.094419
111820113,"Medina, Abdiel",Rk,2022,SEA,11,7,49.2,5.8,0.419992,4.281,0.355263,0.20625,0.4375,0.25625,0.127273,0.084444,0.195556,13.800,24.900,35.500,87.013146
111813503,"Ramirez, Johangel",Rk,2022,HOU,11,1,28.1,5.72,0.3800707692,3.131,0.333333,0.182927,0.426829,0.256098,0.0,0.107692,0.169231,8.500,20.900,30.800,88.86041399999999
111827965,"Strickland, Samuel",Rk,2022,ATL,1,1,1.2,10.8,0.4858,11.178,0.2,,,,,0.125,0.125,,,0.000,94.976507
111829440,"Dilone, Julio",Rk,2022,SEA,10,1,15.1,5.87,0.3037164384,2.239,0.391304,0.217391,0.478261,0.26087,0.0,0.191781,0.438356,8.700,46.600,25.400,81.65486399999995
111817128,"Galue, Over",Rk,2021,TB,14,3,28.1,4.13,0.3580816794,3.821,0.350649,0.220779,0.623377,0.12987,0.166667,0.136364,0.257576,3.800,31.500,26.900,86.926004
111819365,"Bewley, Brhet",AA,2021,KC,1,0,1.0,45.0,0.8905625,29.464,0.5,0.5,0.0,0.5,0.5,0.0,0.0,50.000,0.000,20.000,98.147622
111809274,"Martinez, Jose",AA,2021,LA,9,7,32.2,7.44,0.4368546512,6.28,0.398438,0.214815,0.511111,0.177778,0.189189,0.069767,0.127907,16.300,14.100,27.500,95.515477
111821941,"Gimenez, Dheygler",Rk,2022,OAK,3,1,9.0,5.0,0.2935,2.78,0.25,0.25,0.392857,0.178571,0.0,0.027778,0.138889,10.700,23.200,41.100,86.899475
111807468,"Hayes, Reed",Rk,2021,BAL,3,3,3.2,7.36,0.4251,2.473,0.5,0.25,0.5,0.25,0.0,0.176471,0.352941,22.200,36.700,19.700,91.93934199999998
111797406,"Reed, Jake",AAA,2022,NYM,8,0,11.0,5.73,0.3381283019,4.841,0.30303,0.114286,0.457143,0.2,0.071429,0.09434,0.207547,5.900,22.500,25.000,85.4676346
111831362,"Davila, Nick",A,2022,DET,13,11,56.2,3.65,0.3534265873,4.017,0.327684,0.244565,0.456522,0.206522,0.127273,0.051587,0.210317,14.700,24.500,34.100,91.11234062423623
111819876,"Padron-Artiles, Yusniel",A+,2022,BOS,21,18,97.1,5.36,0.35534637,5.325,0.303704,0.187713,0.307167,0.385666,0.143836,0.077103,0.242991,14.800,22.500,29.800,89.38302839999999
109502405,"Ross Jr., Robbie",AAA,2021,DET,27,1,32.0,7.03,0.3711350993,5.444,0.32381,0.172414,0.431034,0.318966,0.136364,0.066225,0.172185,11.400,21.100,21.300,92.66219999999998
111810969,"Tetreault, Jackson",AAA,2021,WAS,2,1,11.0,3.27,0.3023844444,3.41,0.321429,0.241379,0.37931,0.310345,0.090909,0.066667,0.266667,20.700,28.000,30.400,91.24506599999998
111802241,"Pilkington, Konnor",MLB,2022,CLE,12,9,45.1,4.17,0.3350143541,4.138,0.323741,0.272727,0.398601,0.27972,0.085106,0.114833,0.191388,26.700,23.800,26.600,93.54506659832164
111799537,"Requena, Alejandro",AA,2021,SEA,23,15,90.0,5.7,0.3743706173,4.675,0.34657,0.245675,0.404844,0.262976,0.10101,0.103704,0.185185,21.400,21.700,23.600,93.50172599999999
111826409,"Rodriguez, Pedro",Rk-,2022,NYY,13,0,20.2,3.92,0.3265148936,2.68,0.285714,0.104167,0.541667,0.291667,0.058824,0.126316,0.263158,8.300,36.100,23.800,86.900656
111815817,"DeJuneas, Tommy",A+,2021,HOU,14,0,22.2,4.76,0.35305,5.915,0.301587,0.164179,0.507463,0.268657,0.181818,0.130841,0.224299,14.900,27.700,25.700,94.0998052
111831004,"Branche, Steven",AA,2022,CIN,28,0,34.2,5.97,0.4002976879,6.577,0.337349,0.215054,0.322581,0.301075,0.153846,0.198864,0.261364,13.500,29.800,20.900,85.40610199999998
111823994,"Jacob, Alek",A,2021,SD,12,0,18.2,0.0,0.2124712121,1.758,0.315789,0.157895,0.5,0.184211,0.0,0.029851,0.38806,2.600,38.900,40.700,80.64742100000001
111816037,"Record, Joe",AAA,2022,HOU,22,0,29.0,6.21,0.3757242647,4.626,0.390805,0.311111,0.4,0.233333,0.115385,0.110294,0.227941,18.900,19.500,22.200,92.24444307656634
111795800,"Kuhl, Chad",MLB,2022,COL,21,21,108.0,5.17,0.3599121086,5.285,0.295181,0.295455,0.366477,0.25,0.153846,0.097713,0.16632,23.600,21.100,25.500,93.4660739101446
111829179,"Vasquez, Christopher",Rk,2022,NYM,13,0,19.0,1.42,0.2575012987,1.83,0.25,0.2,0.4,0.35,0.0,0.077922,0.272727,3.800,40.700,36.500,85.02751900000003
111792867,"McKinney, Ian",AAA,2022,SEA,10,4,22.1,10.07,0.4142,8.748,0.282051,0.289157,0.361446,0.277108,0.172414,0.153153,0.072072,24.100,13.100,16.000,95.24428547672073
111821185,"Cronin, Declan",AA,2021,CWS,7,0,8.1,2.16,0.301975,3.761,0.28,0.192308,0.653846,0.076923,0.0,0.083333,0.166667,8.000,21.600,28.000,86.06701699999998
111831157,"Henry, Cole",A+,2021,WAS,9,8,43.0,1.88,0.2341294479,2.846,0.246914,0.154762,0.464286,0.321429,0.09375,0.067485,0.386503,9.500,35.700,32.200,89.27256970000002
111826347,"Santana, Waylin",Rk-,2021,LA,10,9,23.2,7.23,0.4277277778,4.182,0.38806,0.269841,0.31746,0.365079,0.08,0.12037,0.222222,11.100,21.100,28.500,93.597076
111825142,"Anderson, Aidan",A+,2021,PHI,27,0,47.2,4.91,0.3674965686,7.529,0.210084,0.150376,0.368421,0.37594,0.21875,0.112745,0.210784,17.100,28.000,28.200,91.54093960000002
111833374,"Vargas, Jordy",A,2022,COL,4,4,19.0,2.84,0.3068916667,5.439,0.225,0.093023,0.465116,0.372093,0.157895,0.111111,0.277778,11.600,23.800,34.000,90.99586
111792879,"Sampson, Adrian",MLB,2022,CHC,14,12,65.2,3.97,0.3246435714,3.896,0.312195,0.215962,0.408451,0.300469,0.088608,0.060714,0.178571,20.300,20.700,30.200,90.14018259438457
110847024,"Moronta, Reyes",AAA,2022,LA,11,0,10.0,2.7,0.3357173913,4.467,0.368421,0.166667,0.388889,0.222222,0.125,0.195652,0.369565,16.700,42.500,23.300,86.93861476924491
111820155,"Doxakis, John",A+,2021,TB,16,14,73.0,4.56,0.2980953642,3.753,0.30198,0.229665,0.502392,0.210526,0.113208,0.05298,0.238411,19.200,30.100,31.000,94.81692960000001
111828662,"Costeiu, Ryan",A+,2022,ANA,16,10,68.1,3.42,0.3027923358,3.534,0.319277,0.189944,0.391061,0.26257,0.101449,0.069091,0.294545,14.500,30.900,27.800,87.576828
111825646,"Boadas, Miguelangel",Rk-,2021,MIN,12,3,34.2,3.63,0.2900346939,2.72,0.268041,0.183908,0.494253,0.252874,0.0,0.054054,0.22973,8.100,30.600,32.400,89.28117
111799512,"Sung, Wen-Hua",AAA,2022,SD,4,0,6.0,1.5,0.3125925926,6.534,0.2,0.25,0.3125,0.3125,0.142857,0.185185,0.222222,6.300,23.200,33.800,84.4298383886596
111828535,"Garcia, Luis",Rk-,2022,CLE,17,2,33.2,4.54,0.344029932,2.167,0.32967,0.257143,0.385714,0.342857,0.08,0.081081,0.277027,10.000,24.400,26.400,88.50237199999998
111825960,"Polanco, Luis",Rk,2022,KC,11,0,12.1,4.38,0.3334849057,1.513,0.407407,0.148148,0.555556,0.185185,0.0,0.09434,0.358491,11.100,36.000,28.200,87.51274999999998
111819857,"Coker, Calvin",AA,2022,OAK,1,0,2.0,0.0,0.1321285714,2.712,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.142857,16.700,16.700,28.600,92.76167899999999
111845292,"Giesting, Spencer",A,2022,ARI,4,1,7.2,5.87,0.3697878788,6.158,0.285714,0.181818,0.409091,0.363636,0.111111,0.151515,0.181818,9.100,16.400,24.200,92.64078649999999
111825469,"Reich, Austin",A+,2021,SF,18,0,34.2,1.56,0.1765862903,1.923,0.227273,0.149254,0.402985,0.343284,0.033333,0.040323,0.41129,12.900,37.400,29.400,87.50894650000001
111808283,"Hernandez, Jose",A,2021,LA,22,3,30.1,4.75,0.3353712121,3.234,0.397436,0.219512,0.463415,0.243902,0.043478,0.097015,0.30597,13.900,31.600,31.100,88.40626000000002
111818912,"MacLeod, Christian",Rk,2021,MIN,1,0,1.2,0.0,0.3242375,0.891,1.0,,,,,0.25,0.625,,,,
111824322,"Viola, Jose",Rk-,2021,TEX,16,0,26.0,4.5,0.3214112069,5.595,0.180556,0.155844,0.493506,0.25974,0.111111,0.163793,0.172414,2.600,21.200,23.600,85.075275
111798531,"Brault, Steven",AAA,2022,CHC,5,0,6.0,0.0,0.3009846154,3.977,0.266667,0.2,0.466667,0.333333,0.0,0.115385,0.230769,0.000,18.200,31.000,84.64545000000001
111845530,"Nierman, Hayden",Rk,2022,BAL,1,0,1.0,0.0,0.0,-1.222,0.0,1.0,0.0,0.0,,0.0,0.666667,100.000,25.000,16.700,92.33443999999997
111806596,"Garcia, Rony",MLB,2021,DET,2,0,3.2,2.45,0.2848583333,7.292,0.0,0.125,0.25,0.625,0.2,0.166667,0.166667,25.000,10.000,4.200,96.00206576882098
111498823,"Tomshaw, Matthew",AAA,2021,WAS,3,3,14.0,9.0,0.4238442623,8.819,0.232558,0.211538,0.403846,0.269231,0.388889,0.032258,0.16129,30.000,19.300,27.800,99.885302
111821172,"McLarty, Griffin",A+,2022,BAL,3,1,8.2,4.15,0.3016371429,5.717,0.142857,0.0625,0.4375,0.375,0.25,0.142857,0.371429,12.500,36.700,29.400,84.50672799999998
111808158,"Danner, Hagen",AA,2022,TOR,4,0,3.2,4.91,0.3530444444,4.501,0.333333,0.0,0.533333,0.266667,0.0,0.157895,0.052632,6.700,21.100,27.300,89.45013999999999
111781243,"Gatto, Joe",AA,2021,TEX,11,0,18.1,0.98,0.2363132353,2.1,0.315789,0.051282,0.512821,0.333333,0.058824,0.058824,0.367647,10.000,23.800,25.400,93.63913149999999
111826667,"Garcia, Nick",A+,2022,PIT,24,22,106.0,3.91,0.3266025,4.923,0.263736,0.245675,0.435986,0.242215,0.164835,0.095455,0.234091,11.800,25.300,28.900,88.48749200000002
111811060,"Ruiz, Norge",AA,2021,OAK,3,0,4.1,2.08,0.26804375,3.464,0.272727,0.363636,0.272727,0.363636,0.0,0.0625,0.1875,27.300,20.000,24.100,95.42553000000001
111826066,"Mendez, Alejandro",A,2022,BAL,26,0,40.0,8.78,0.4084096154,6.173,0.35,0.219512,0.512195,0.235772,0.090909,0.205742,0.191388,8.900,24.900,22.800,89.03622399999998
35304,"Cueto, Johnny",AAA,2021,SF,1,1,1.2,5.4,0.48876,4.479,0.5,0.25,0.25,0.375,0.0,0.1,0.1,12.500,23.500,6.300,90.1905407
111792229,"Steckenrider, Drew",MLB,2022,SEA,16,0,14.1,5.65,0.3994294118,4.501,0.372549,0.358491,0.320755,0.226415,0.117647,0.073529,0.147059,21.300,21.600,35.700,90.80497108107085
111801683,"Boyle, Michael",Rk,2022,MIN,3,0,4.0,0.0,0.304675,1.528,0.363636,0.090909,0.363636,0.272727,0.0,0.0625,0.25,9.100,24.000,18.200,89.084636
111836805,"Duran, Edinson",Rk-,2022,NYY,1,0,1.1,0.0,0.27222,1.083,0.25,0.0,0.25,0.75,0.0,0.0,0.2,25.000,14.300,22.200,100.31993800000001
111807887,"Andrew-Marmolejos, Merfy",A,2021,BOS,2,0,2.0,31.5,0.66374375,12.954,0.5,0.545455,0.181818,0.272727,0.333333,0.1875,0.125,27.300,30.400,12.900,95.01097999999999
111844785,"Wendell, Wyatt",Rk,2022,ARI,7,7,16.0,3.38,0.3228738462,2.579,0.333333,0.272727,0.454545,0.242424,0.0,0.075758,0.19697,8.800,22.900,21.000,92.72408809444948
111792261,"Sims, Lucas",MLB,2022,CIN,6,0,6.2,9.45,0.3291903226,4.861,0.263158,0.263158,0.526316,0.210526,0.0,0.193548,0.16129,10.500,16.700,22.200,88.92527508819039
111809236,"Contreras, Roansy",MLB,2021,PIT,1,1,3.0,0.0,0.3107833333,1.456,0.428571,0.0,0.571429,0.428571,0.0,0.083333,0.333333,25.000,30.600,24.300,87.26861603794298
111801544,"Guzman, Jorge",AA,2022,SF,2,0,2.0,22.5,0.567,15.41,0.4,0.285714,0.428571,0.285714,1.0,0.153846,0.307692,14.300,32.300,40.000,94.7575776
111841613,"Mendez, Jesus",Rk-,2022,CWS,8,6,9.0,5.0,0.3697025641,1.916,0.384615,0.375,0.4375,0.125,0.0,0.102564,0.230769,6.300,17.100,27.000,85.805815
111819380,"Dye, Joshua",AAA,2021,KC,2,0,5.0,3.6,0.2899631579,4.519,0.25,0.384615,0.538462,0.076923,1.0,0.052632,0.263158,7.700,36.400,26.700,85.71284360000001
111808801,"Bryant, Garrison",AA,2022,NYM,7,6,29.1,7.06,0.3740514925,6.921,0.255102,0.133333,0.380952,0.380952,0.137255,0.089552,0.11194,18.100,18.800,26.100,93.18935719999999
111837657,"Anglin, Kris",Rk,2022,DET,1,1,1.0,9.0,0.4795666667,5.778,0.4,,,,,0.166667,0.0,0.000,12.500,34.800,87.71099
111801804,"Wymer, Sean",A,2022,TOR,2,0,3.0,0.0,0.2969357143,4.487,0.25,0.125,0.625,0.25,0.0,0.142857,0.214286,12.500,28.000,28.600,90.08588531399911
111823528,"Ruffcorn, Jason",A+,2022,PHI,36,0,41.2,5.83,0.3479089474,5.872,0.22807,0.166667,0.475,0.275,0.097561,0.17801,0.183246,10.200,21.400,26.100,90.97570440000001
111808583,"Dennis, Matt",AAA,2022,COL,25,6,63.2,6.79,0.4144320132,6.647,0.348837,0.262009,0.454148,0.222707,0.177419,0.088525,0.131148,15.900,15.500,24.700,92.30467131303166
111832438,"Hernandez, Angel",A,2022,CHC,18,0,29.2,5.76,0.349362963,5.239,0.293103,0.21875,0.484375,0.171875,0.1875,0.189781,0.328467,8.200,33.900,29.400,80.1603
111819829,"Bright, Trace",Rk,2022,BAL,1,1,2.0,0.0,0.0,-1.222,0.0,0.0,0.0,0.5,0.0,0.0,0.666667,50.000,50.000,60.000,78.80031000000001
111816867,"Woessner, Tyler",Rk,2022,MIL,3,2,6.0,0.0,0.13026,-0.275,0.25,0.25,0.25,0.125,0.0,0.05,0.55,12.500,35.500,22.400,83.11838099999994
111838144,"Lorenzo, Ricardito",Rk-,2021,KC,1,0,1.0,9.0,0.3744,-0.79,0.5,0.25,0.75,0.0,,0.0,0.333333,0.000,18.200,18.800,82.24601
110677993,"Rivera, Yadiel",AAA,2022,ARI,1,0,1.0,0.0,0.36196,3.867,0.4,0.2,0.4,0.2,0.0,0.0,0.0,20.000,0.000,33.300,90.90664217904165
111823025,"Zambrano, Darwyn",Rk-,2022,DET,15,0,24.0,2.63,0.3223352273,3.708,0.183673,0.207547,0.377358,0.226415,0.181818,0.090909,0.295455,7.500,34.400,29.300,86.305639
111807869,"Valdez, Dauris",AA,2022,CHC,2,0,2.2,0.0,0.3540090909,1.731,0.5,0.333333,0.5,0.166667,0.0,0.090909,0.363636,50.000,30.000,26.100,98.30642399999998
111801823,"Wolf, Adam",AA,2022,DET,29,11,79.2,2.82,0.3063029326,3.899,0.294393,0.20614,0.469298,0.201754,0.090909,0.102339,0.236842,12.300,32.000,30.600,90.43936880000001
111807332,"Baumann, Michael",MLB,2022,BAL,7,0,12.0,4.5,0.3479471698,4.369,0.333333,0.210526,0.394737,0.210526,0.071429,0.113208,0.169811,25.000,20.500,23.300,93.77033775817296
53849,"Barrett, Aaron",A,2021,WAS,4,0,5.0,3.6,0.17558,0.754,0.285714,0.142857,0.571429,0.142857,0.0,0.1,0.55,0.000,40.000,27.900,86.17448799999997
111825878,"Martich, Eurys",Rk,2022,HOU,9,0,17.2,4.58,0.4821074468,8.155,0.288889,0.146341,0.439024,0.243902,0.1875,0.294737,0.178947,7.500,26.000,18.600,89.63450399999999
111792271,"Brennan, Brandon",AAA,2021,BOS,32,0,37.2,5.97,0.3562069364,3.982,0.362832,0.195122,0.463415,0.252033,0.075,0.086705,0.213873,9.900,31.300,29.100,93.09179999999998
111828890,"Loyo, Jared",Rk-,2022,PHI,10,0,16.2,3.78,0.3882646341,3.303,0.354167,0.291667,0.395833,0.291667,0.0,0.182927,0.219512,2.100,28.200,18.100,82.50976100000004
111837517,"Bachman, Sam",A+,2021,ANA,5,5,14.1,3.77,0.3147586207,3.832,0.324324,0.128205,0.666667,0.102564,0.142857,0.068966,0.258621,15.800,30.500,34.700,91.49395200000001
111809221,"Uceta, Edwin",AAA,2021,LA,10,3,28.2,4.71,0.3399581395,4.716,0.323944,0.173333,0.44,0.306667,0.137931,0.100775,0.294574,22.700,33.500,29.800,94.074277
111804857,"Moran, Jovani",MLB,2021,MIN,5,0,8.0,7.87,0.3525,3.326,0.428571,0.272727,0.454545,0.181818,0.0,0.184211,0.263158,4.800,33.800,30.900,90.55495270048418
111818234,"Kubichek, Kolby",Rk,2022,NYM,9,0,15.2,1.15,0.2915,2.139,0.285714,0.071429,0.5,0.357143,0.0,0.089552,0.253731,0.000,37.900,40.800,86.88075799999999
111840387,"Aracena, Wellington",Rk-,2022,NYM,5,2,9.1,4.82,0.3698155556,2.154,0.391304,0.0,1.0,0.0,,0.177778,0.311111,12.500,34.600,21.600,87.74240599999995
